ES,1,10,10,5,20,TRACE_COMBINED,16106.8,9633,20682,5,80534,TRACE_COMBINED_NO_AGGREGATIONS,5483.4,2947,7749,5,27417,TRACE_COMBINED_NO_USERDELAY,10529.6,4042,15288,5,52648,COMBINED,5367.666667,2765,9070,15,80515,COMBINED_NO_AGGREGATIONS,1827.8,64,3683,15,27417,COMBINED_NO_USERDELAY,3508.333333,813,6505,15,52625,SEARCH,919.8666667,40,3429,15,13798,FACET,542.7466667,7,3101,75,40706,FACET_MISSING,464.2,7,3678,75,34815,AGGREGATE,570.3564815,53,4707,1080,615985,USERDELAY,1858.333333,436,4254,15,27875
SPARQL,100,100,0.1,5,27,TRACE_COMBINED,62419.01425,0,289577,351,2.19E+07,TRACE_COMBINED_NO_AGGREGATIONS,42108.05983,0,273828,351,1.48E+07,TRACE_COMBINED_NO_USERDELAY,53554.47863,0,288033,351,1.88E+07,COMBINED,24353.21475,0,138618,922,2.25E+07,COMBINED_NO_AGGREGATIONS,16674.63812,0,119572,981,1.64E+07,COMBINED_NO_USERDELAY,20981.7961,0,137889,922,1.93E+07,SEARCH,3128.073515,16,40245,993,3106177,FACET,9242.619079,20,119860,6017,5.56E+07,FACET_MISSING,9234.089026,0,119572,5987,5.53E+07,AGGREGATE,5544.850103,0,131045,53430,2.96E+08,USERDELAY,3404.97281,4,24555,993,3381138
SPARQL,100,100,10,5,29,TRACE_COMBINED,43828.22727,0,128322,22,964221,TRACE_COMBINED_NO_AGGREGATIONS,28930.31818,0,118043,22,636467,TRACE_COMBINED_NO_USERDELAY,35805.59091,0,121991,22,787723,COMBINED,35153.94937,0,119041,79,2777162,COMBINED_NO_AGGREGATIONS,28994.83495,0,116470,103,2986468,COMBINED_NO_USERDELAY,31728.25316,0,118885,79,2506532,SEARCH,14699.70946,0,79212,148,2175557,FACET,20037.61527,0,117358,668,1.34E+07,FACET_MISSING,18283.40995,0,116458,583,1.07E+07,AGGREGATE,9038.541371,0,111595,4653,4.21E+07,USERDELAY,3129.446328,16,12055,177,553912
SPARQL,100,100,1,5,28,TRACE_COMBINED,57806.57692,0,205305,104,6011884,TRACE_COMBINED_NO_AGGREGATIONS,41869.46154,0,198533,104,4354424,TRACE_COMBINED_NO_USERDELAY,50175.89423,0,198538,104,5218293,COMBINED,22481.95156,0,161378,289,6497284,COMBINED_NO_AGGREGATIONS,18879.11834,0,138809,338,6381142,COMBINED_NO_USERDELAY,19588.0173,0,159284,289,5660937,SEARCH,5799.619178,0,97244,365,2116861,FACET,11710.15115,0,140481,2051,2.40E+07,FACET_MISSING,11065.01366,0,127993,1977,2.19E+07,AGGREGATE,5170.937541,0,146528,16571,8.57E+07,USERDELAY,3183.798408,9,28903,377,1200292
SPARQL,100,10,0.1,5,24,TRACE_COMBINED,29584.342,1458,214635,500,1.48E+07,TRACE_COMBINED_NO_AGGREGATIONS,20688.684,467,201988,500,1.03E+07,TRACE_COMBINED_NO_USERDELAY,20854.716,469,201992,500,1.04E+07,COMBINED,11035.94312,349,114238,1301,1.44E+07,COMBINED_NO_AGGREGATIONS,7662.475556,227,113448,1350,1.03E+07,COMBINED_NO_USERDELAY,7812.982321,227,113449,1301,1.02E+07,SEARCH,1322.698519,12,19811,1350,1785643,FACET,4013.735063,17,113447,8017,3.22E+07,FACET_MISSING,3891.227641,18,108840,8017,3.12E+07,AGGREGATE,376.9051697,4,5787,77180,2.91E+07,USERDELAY,3232.5,1,21624,1350,4363875
SPARQL,100,10,10,5,26,TRACE_COMBINED,28986.04583,0,317577,480,1.39E+07,TRACE_COMBINED_NO_AGGREGATIONS,19908.38958,0,306663,480,9556027,TRACE_COMBINED_NO_USERDELAY,20007.3875,0,306668,480,9603546,COMBINED,10766.82873,0,118330,1267,1.36E+07,COMBINED_NO_AGGREGATIONS,7407.828329,0,114408,1299,9622769,COMBINED_NO_USERDELAY,7488.407261,0,114409,1267,9487812,SEARCH,1049.474693,13,28794,1304,1368515,FACET,4191.143119,17,114031,7637,3.20E+07,FACET_MISSING,3955.090885,0,114407,7614,3.01E+07,AGGREGATE,355.5840282,0,7270,71000,2.52E+07,USERDELAY,3312.069018,8,22257,1304,4318938
SPARQL,100,10,1,5,25,TRACE_COMBINED,27336.46985,1331,168554,481,1.31E+07,TRACE_COMBINED_NO_AGGREGATIONS,18415.56133,197,162768,481,8857885,TRACE_COMBINED_NO_USERDELAY,18562.67983,199,162772,481,8928649,COMBINED,10240.38748,273,93946,1262,1.29E+07,COMBINED_NO_AGGREGATIONS,6834.787809,185,90693,1296,8857885,COMBINED_NO_USERDELAY,6962.431062,185,90693,1262,8786588,SEARCH,1116.195084,11,22930,1302,1453286,FACET,3889.01515,16,107325,7723,3.00E+07,FACET_MISSING,3620.726424,102,113602,7709,2.79E+07,AGGREGATE,361.4796667,4,4826,70328,2.54E+07,USERDELAY,3253.982335,8,28039,1302,4236685
SPARQL,100,1,10,5,31,TRACE_COMBINED,13707.14028,970,164304,499,6839863,TRACE_COMBINED_NO_AGGREGATIONS,4659.41483,285,157319,499,2325048,TRACE_COMBINED_NO_USERDELAY,4785.735471,286,157337,499,2388082,COMBINED,5125.445811,247,81959,1301,6668205,COMBINED_NO_AGGREGATIONS,1724.737778,112,81101,1350,2328396,COMBINED_NO_USERDELAY,1789.59877,155,81105,1301,2328268,SEARCH,439.3392593,11,19717,1350,593108,FACET,1038.997192,15,51782,8191,8510426,FACET_MISSING,1009.126602,20,81093,8191,8265756,AGGREGATE,206.188753,3,5998,77212,1.59E+07,USERDELAY,3301.91037,1,32275,1350,4457579
SPARQL,10,10,0.1,5,21,TRACE_COMBINED,15277.44,1945,59381,50,763872,TRACE_COMBINED_NO_AGGREGATIONS,5882.86,787,45111,50,294143,TRACE_COMBINED_NO_USERDELAY,5913.3,790,45123,50,295665,COMBINED,5643.386364,410,47776,132,744927,COMBINED_NO_AGGREGATIONS,2131.471014,224,37284,138,294143,COMBINED_NO_USERDELAY,2178.045455,224,37284,132,287502,SEARCH,408.1811594,13,4623,138,56329,FACET,1377.66416,23,37276,798,1099376,FACET_MISSING,1545.10401,95,24462,798,1232993,AGGREGATE,234.8118203,4,1963,6988,1640865,USERDELAY,3392.144928,7,18214,138,468116
SPARQL,10,10,10,5,23,TRACE_COMBINED,23056.22,2642,57822,50,1152811,TRACE_COMBINED_NO_AGGREGATIONS,13903.76,1751,49185,50,695188,TRACE_COMBINED_NO_USERDELAY,14166.3,1758,49189,50,708315,COMBINED,8504.24031,507,34337,129,1097047,COMBINED_NO_AGGREGATIONS,5074.364964,392,34050,137,695188,COMBINED_NO_USERDELAY,5153.868217,392,34050,129,664849,SEARCH,1110.467153,24,14301,137,152134,FACET,2942.632458,20,34046,838,2465926,FACET_MISSING,2869.980907,157,13744,838,2405044,AGGREGATE,294.1197917,4,2825,7872,2315311,USERDELAY,3243.766423,15,18685,137,444396
SPARQL,10,10,1,5,22,TRACE_COMBINED,22022.12,2412,112320,50,1101106,TRACE_COMBINED_NO_AGGREGATIONS,12285.8,1323,101700,50,614290,TRACE_COMBINED_NO_USERDELAY,12423.88,1332,101705,50,621194,COMBINED,8331.189394,819,58655,132,1099717,COMBINED_NO_AGGREGATIONS,4618.721805,570,57016,133,614290,COMBINED_NO_USERDELAY,4697.477273,574,57017,132,620067,SEARCH,920.2932331,14,8962,133,122399,FACET,2791.480454,25,57013,793,2213644,FACET_MISSING,2734.778058,167,32007,793,2168679,AGGREGATE,297.3110354,4,4882,7340,2182263,USERDELAY,3607.631579,9,18736,133,479815
SPARQL,1,10,1,5,20,TRACE_COMBINED,14660.8,7225,24112,5,73304,TRACE_COMBINED_NO_AGGREGATIONS,7626.8,2663,14406,5,38134,TRACE_COMBINED_NO_USERDELAY,9083.6,2670,18521,5,45418,COMBINED,4884.133333,1198,9740,15,73262,COMBINED_NO_AGGREGATIONS,2542.266667,726,6228,15,38134,COMBINED_NO_USERDELAY,3024.8,727,7788,15,45372,SEARCH,1678.866667,46,5447,15,25183,FACET,1252.786667,61,4070,75,93959,FACET_MISSING,1012.493333,200,2371,75,75937,AGGREGATE,292.0694444,9,1651,1080,315435,USERDELAY,1858.333333,436,4254,15,27875
ES,100,1,10,5,31,TRACE_COMBINED,12599.868,1072,44155,500,6299934,TRACE_COMBINED_NO_AGGREGATIONS,297.174,27,5173,500,148587,TRACE_COMBINED_NO_USERDELAY,3619.232,619,9717,500,1809616,COMBINED,4696.995502,379,33634,1334,6265792,COMBINED_NO_AGGREGATIONS,110.5558036,13,4906,1344,148587,COMBINED_NO_USERDELAY,1351.168666,334,5954,1334,1802459,SEARCH,93.01190476,11,4790,1344,125008,FACET,76.89388052,6,4774,8236,633298,FACET_MISSING,76.19766877,5,4769,8236,627564,AGGREGATE,1356.487457,268,3195,78532,1.07E+08,USERDELAY,3340.326637,1,32275,1344,4489399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES_STANDALONE,100,100,0.1,5,27,TRACE_COMBINED,81703.89437,0,191463,426,3.48E+07,TRACE_COMBINED_NO_AGGREGATIONS,40704.78169,0,114710,426,1.73E+07,TRACE_COMBINED_NO_USERDELAY,72823.4554,0,185518,426,3.10E+07,COMBINED,30863.73139,1527,96435,1169,3.61E+07,COMBINED_NO_AGGREGATIONS,15451.0434,78,58254,1175,1.82E+07,COMBINED_NO_USERDELAY,27524.20188,715,94435,1169,3.22E+07,SEARCH,15408.54468,16,57945,1175,1.81E+07,FACET,10844.70893,22,57899,7019,7.61E+07,FACET_MISSING,10849.68657,21,57894,7019,7.62E+07,AGGREGATE,11861.03809,264,58202,65868,7.81E+08,USERDELAY,3361.997494,4,28820,1197,4024311
ES_STANDALONE,100,10,0.1,5,24,TRACE_COMBINED,23563.506,1152,54904,500,1.18E+07,TRACE_COMBINED_NO_AGGREGATIONS,6149.762,25,21789,500,3074881,TRACE_COMBINED_NO_USERDELAY,14842.516,991,36198,500,7421258,COMBINED,8737.456441,449,27216,1343,1.17E+07,COMBINED_NO_AGGREGATIONS,2279.378058,21,9126,1349,3074881,COMBINED_NO_USERDELAY,5506.192852,331,15308,1343,7394817,SEARCH,2248.399555,13,9106,1349,3033091,FACET,1945.009848,7,6495,8022,1.56E+07,FACET_MISSING,1944.129394,4,6495,8022,1.56E+07,AGGREGATE,3188.510646,48,8864,76928,2.45E+08,USERDELAY,3231.685693,1,21624,1349,4359544
ES_STANDALONE,100,10,1,5,25,TRACE_COMBINED,24266.012,3734,58785,500,1.21E+07,TRACE_COMBINED_NO_AGGREGATIONS,6158.086,22,17265,500,3079043,TRACE_COMBINED_NO_USERDELAY,15489.94,933,28373,500,7744970,COMBINED,9009.200597,795,34047,1341,1.21E+07,COMBINED_NO_AGGREGATIONS,2284.156528,13,8980,1348,3079043,COMBINED_NO_USERDELAY,5755.075317,608,11441,1341,7717556,SEARCH,2259.328635,10,8958,1348,3045575,FACET,2039.86087,7,6990,8050,1.64E+07,FACET_MISSING,2037.872795,7,6989,8050,1.64E+07,AGGREGATE,3439.553036,51,7333,75156,2.59E+08,USERDELAY,3254.537092,8,28039,1348,4387116
ES_STANDALONE,100,10,10,5,26,TRACE_COMBINED,24792.816,3903,54506,500,1.24E+07,TRACE_COMBINED_NO_AGGREGATIONS,6452.008,93,20281,500,3226004,TRACE_COMBINED_NO_USERDELAY,15834.158,2105,35166,500,7917079,COMBINED,9123.303321,971,27345,1355,1.24E+07,COMBINED_NO_AGGREGATIONS,2372.061765,15,11707,1360,3226004,COMBINED_NO_USERDELAY,5828.338745,330,16946,1355,7897399,SEARCH,2346.820588,12,11690,1360,3191676,FACET,2053.742582,8,10392,8189,1.68E+07,FACET_MISSING,2053.757602,8,10393,8189,1.68E+07,AGGREGATE,3390.404506,54,8435,75680,2.57E+08,USERDELAY,3292.946324,8,20551,1360,4478407
ES_STANDALONE,100,1,10,5,31,TRACE_COMBINED,12599.868,1072,44155,500,6299934,TRACE_COMBINED_NO_AGGREGATIONS,297.174,27,5173,500,148587,TRACE_COMBINED_NO_USERDELAY,3619.232,619,9717,500,1809616,COMBINED,4696.995502,379,33634,1334,6265792,COMBINED_NO_AGGREGATIONS,110.5558036,13,4906,1344,148587,COMBINED_NO_USERDELAY,1351.168666,334,5954,1334,1802459,SEARCH,93.01190476,11,4790,1344,125008,FACET,76.89388052,6,4774,8236,633298,FACET_MISSING,76.19766877,5,4769,8236,627564,AGGREGATE,1356.487457,268,3195,78532,1.07E+08,USERDELAY,3340.326637,1,32275,1344,4489399
ES_STANDALONE,10,10,0.1,5,21,TRACE_COMBINED,16552.42,1833,36456,50,827621,TRACE_COMBINED_NO_AGGREGATIONS,2599.78,43,10275,50,129989,TRACE_COMBINED_NO_USERDELAY,7207.08,428,17309,50,360354,COMBINED,6077.177778,659,21858,135,820419,COMBINED_NO_AGGREGATIONS,948.8248175,19,5104,137,129989,COMBINED_NO_USERDELAY,2634.407407,356,7965,135,355645,SEARCH,912.4817518,15,5065,137,125010,FACET,783.842233,10,5025,824,645886,FACET_MISSING,785.2487864,9,5026,824,647045,AGGREGATE,1806.760238,255,5141,7228,1.31E+07,USERDELAY,3410.043796,7,18214,137,467176
ES_STANDALONE,10,10,1,5,22,TRACE_COMBINED,22317.88,3181,48179,50,1115894,TRACE_COMBINED_NO_AGGREGATIONS,4795.76,446,18754,50,239788,TRACE_COMBINED_NO_USERDELAY,12983.32,1357,30173,50,649166,COMBINED,8580.838462,1118,23887,130,1115509,COMBINED_NO_AGGREGATIONS,1844.523077,24,7196,130,239788,COMBINED_NO_USERDELAY,4990.353846,660,12496,130,648746,SEARCH,1782.607692,14,7145,130,231739,FACET,1623.870303,8,5781,825,1339693,FACET_MISSING,1623.429091,9,5781,825,1339329,AGGREGATE,3185.903699,361,5992,7300,2.33E+07,USERDELAY,3589.484615,9,18736,130,466633
ES_STANDALONE,10,10,10,5,23,TRACE_COMBINED,24721.16,4356,42579,50,1236058,TRACE_COMBINED_NO_AGGREGATIONS,6636.08,134,13074,50,331804,TRACE_COMBINED_NO_USERDELAY,15646.44,3599,25148,50,782322,COMBINED,8827.771429,1046,24528,140,1235888,COMBINED_NO_AGGREGATIONS,2370.028571,39,5890,140,331804,COMBINED_NO_USERDELAY,5586.521429,807,10974,140,782113,SEARCH,2322.035714,30,5821,140,325085,FACET,1951.464411,16,5190,857,1672405,FACET_MISSING,1946.14119,21,5164,857,1667843,AGGREGATE,3144.379478,73,5692,7816,2.46E+07,USERDELAY,3240.25,15,18685,140,453635
ES_STANDALONE,1,10,10,5,20,TRACE_COMBINED,10373,8301,13225,5,51865,TRACE_COMBINED_NO_AGGREGATIONS,475.8,262,934,5,2379,TRACE_COMBINED_NO_USERDELAY,4795.8,2907,5307,5,23979,COMBINED,3456.266667,2098,6178,15,51844,COMBINED_NO_AGGREGATIONS,158.6,58,569,15,2379,COMBINED_NO_USERDELAY,1596.933333,707,1930,15,23954,SEARCH,85.06666667,23,329,15,1276,FACET,55.64,10,166,75,4173,FACET_MISSING,54.02666667,7,112,75,4052,AGGREGATE,1510.558333,455,1837,1080,1631403,USERDELAY,1858.333333,436,4254,15,27875
ES_STANDALONE,100,100,1.0,5,28,TRACE_COMBINED,166574.90839694656,0.0,258353.0,393,6.5463939E7,TRACE_COMBINED_NO_AGGREGATIONS,86286.31043256997,0.0,144159.0,393,3.391052E7,TRACE_COMBINED_NO_USERDELAY,157493.43256997457,0.0,224011.0,393,6.1894919E7,COMBINED,60774.18341013825,6069.0,123098.0,1085,6.5939989E7,COMBINED_NO_AGGREGATIONS,31363.394881170017,2117.0,60078.0,1094,3.4311554E7,COMBINED_NO_USERDELAY,57424.98525345622,3781.0,96640.0,1085,6.2306109E7,SEARCH,31308.170018281537,2107.0,60054.0,1094,3.4251138E7,FACET,22167.446146774935,882.0,55318.0,6527,1.44686921E8,FACET_MISSING,22170.81231806343,882.0,55385.0,6527,1.44708892E8,AGGREGATE,25916.403014845335,838.0,58264.0,61164,1.585150874E9,USERDELAY,3353.128916741271,3.0,34208.0,1117,3745445.0
